ID,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
5634,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11229,155.1
5635,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11362,159.3
5636,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11282,160.7
5637,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11266,163.8
5638,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11115,165.1
5639,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,10834,163.1
5640,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11275,172.2
5641,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11110,172.7
5642,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11451,181.1
5643,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11842,190.6
5644,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11909,195.4
5645,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,12479,207.9
5646,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,12923,218.8
5647,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,13023,224.3
5648,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,13601,237.3
5649,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,13827,243.7
5650,2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1051,157.8
5651,2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1030,159.4
5652,2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1035,162.2
5653,2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,939,152.4
5654,2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1005,167.2
5655,2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,926,158.9
5656,2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,962,169.8
5657,2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,964,172.1
5658,2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,937,171.9
5659,2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,957,180.4
5660,2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,994,192.9
5661,2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,952,188.3
5662,2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,950,192.5
5663,2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,975,202.1
5664,2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1005,214.5
5665,2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,985,211.9
5666,2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,992,217.4
5667,1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1009,227.8
5668,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,987,17.1
5669,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1097,19.5
5670,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1031,18.8
5671,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1035,19.2
5672,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,942,17.9
5673,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,951,18.6
5674,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,942,18.7
5675,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,952,19.2
5676,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,912,18.7
5677,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,898,18.8
5678,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,918,19.5
5679,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1011,22
5680,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,994,22.1
5681,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1157,25.9
5682,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1218,27.4
5683,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1105,24.9
5684,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1138,25.7
5685,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1228,28.2
5686,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,61,12.5
5687,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,41,8.4
5688,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,68,14.1
5689,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,66,14.1
5690,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,52,10
5691,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,58,12.6
5692,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,64,15.8
5693,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,51,12.5
5694,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,51,13.2
5695,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,48,13.7
5696,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,49,14
5697,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,44,12.7
5698,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,42,15.1
5699,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,60,21.2
5700,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,51,19.5
5701,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,36,13.1
5702,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,45,16
5703,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,46,19.6
5704,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,885,10.4
5705,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,775,9.5
5706,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,779,10
5707,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,776,10.4
5708,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,683,9.5
5709,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,690,10
5710,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,768,11.4
5711,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1058,16.2
5712,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1068,16.8
5713,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,905,14.8
5714,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1166,19.6
5715,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1297,22.6
5716,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1111,20.3
5717,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1286,24.2
5718,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1319,25.6
5719,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1133,22.6
5720,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1222,25.2
5721,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1287,27.2
5722,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,623,17.1
5723,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,700,20
5724,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,710,20.7
5725,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,794,23.3
5726,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,734,21.9
5727,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,727,21.8
5728,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,647,19.9
5729,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,705,22.1
5730,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,846,26.8
5731,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,734,23.5
5732,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,772,25.1
5733,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,886,29.4
5734,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,759,25.5
5735,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,921,31.1
5736,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,776,26.4
5737,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,735,25.1
5738,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,798,27.2
5739,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,741,25.5
5740,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5981,14
5741,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6188,14.8
5742,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5970,14.7
5743,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6551,16.6
5744,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5849,15.2
5745,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6200,16.6
5746,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5882,16.4
5747,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6394,18.1
5748,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6560,19.2
5749,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6546,19.7
5750,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,7338,22.7
5751,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,7553,23.8
5752,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,7323,23.8
5753,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8185,27
5754,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8128,27.5
5755,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8129,28.1
5756,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8324,29.5
5757,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,4560,16.5
5758,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,533,9.6
5759,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,659,12.3
5760,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,701,13.3
5761,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,606,12
5762,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,525,11
5763,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,618,13.1
5764,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,550,12.3
5765,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,658,14.8
5766,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,678,15.9
5767,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,592,14.5
5768,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,614,15.6
5769,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,666,17.6
5770,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,637,17.5
5771,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,810,23
5772,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,752,21.9
5773,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,650,19.3
5774,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,607,18.6
5775,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,807,25.3
5776,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,572,11.7
5777,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,667,13.6
5778,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,644,13.3
5779,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,604,12.2
5780,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,558,11.8
5781,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,696,14.6
5782,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,568,12.1
5783,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,696,15.4
5784,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,694,15.1
5785,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,776,17.2
5786,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,800,18.2
5787,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,956,21.9
5788,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,868,20.3
5789,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,860,20.5
5790,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,888,21.5
5791,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,854,21.1
5792,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,890,22.5
5793,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,885,22.7
5794,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,132,10.7
5795,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,189,16.1
5796,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,156,13.8
5797,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,150,13.6
5798,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,121,11.3
5799,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,133,13
5800,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,138,13.8
5801,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,132,13.5
5802,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,135,14.4
5803,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,117,12.7
5804,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,138,15.6
5805,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,162,18.8
5806,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,145,17.4
5807,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,127,15.8
5808,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,168,21.4
5809,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,181,23.8
5810,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,229,31
5811,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,155,21.3
5812,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,78,11.5
5813,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,104,16.2
5814,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,74,11.5
5815,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,83,13.2
5816,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,76,12.1
5817,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,96,15.6
5818,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,80,13.5
5819,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,73,12.4
5820,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,78,13.9
5821,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,82,14.3
5822,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,76,13.7
5823,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,98,17.2
5824,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,91,16.5
5825,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,87,15.6
5826,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,81,14.5
5827,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,86,15.3
5828,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,111,19.6
5829,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,116,20.6
5830,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2808,9.3
5831,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2676,8.9
5832,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2719,9.6
5833,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2662,9.5
5834,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2338,8.5
5835,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2453,9.3
5836,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2259,8.9
5837,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2410,9.9
5838,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2300,9.4
5839,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2246,9.4
5840,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2454,10.5
5841,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2802,12.2
5842,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3044,13.5
5843,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2996,13.6
5844,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3290,15.1
5845,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3317,15.5
5846,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3365,16
5847,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3328,16.1
5848,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1423,14.3
5849,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1467,15.5
5850,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1510,16.2
5851,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1494,16.8
5852,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1390,16.4
5853,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1457,17.5
5854,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1456,18.3
5855,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1500,19.2
5856,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1498,19.8
5857,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1407,19.4
5858,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1463,20.8
5859,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1596,23.5
5860,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1547,23.8
5861,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1687,26.3
5862,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1791,28.5
5863,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1515,24.4
5864,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1792,29.4
5865,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1703,28.3
5866,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,507,24.4
5867,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,557,27.4
5868,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,438,22.6
5869,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,457,24.1
5870,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,394,20.8
5871,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,325,18
5872,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,289,17
5873,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,291,17.8
5874,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,270,17.1
5875,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,199,12.7
5876,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,257,17.2
5877,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,241,16.5
5878,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,236,16.9
5879,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,237,17.6
5880,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,246,18.9
5881,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,207,16.4
5882,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,221,18.2
5883,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,229,19.6
5884,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,207,11.3
5885,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,218,12.4
5886,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,200,11.3
5887,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,259,15.1
5888,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,189,11.3
5889,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,217,13.5
5890,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,208,13.5
5891,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,207,13.6
5892,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,206,14
5893,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,228,15.7
5894,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,225,16.2
5895,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,289,21.5
5896,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,219,17
5897,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,334,26.4
5898,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,265,21.7
5899,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,239,19.9
5900,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,288,24.6
5901,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,289,25.3
5902,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2178,14.5
5903,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2343,15.7
5904,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2485,16.8
5905,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2441,16.8
5906,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2323,16.3
5907,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2424,17.3
5908,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2212,16.1
5909,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2416,17.8
5910,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2672,19.9
5911,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2550,19.3
5912,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2668,20.6
5913,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2949,23
5914,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2779,21.9
5915,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2875,22.9
5916,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2940,23.7
5917,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2659,21.6
5918,2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2917,24
5919,1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,3121,25.9
5920,2016,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,962,12.6
5921,2015,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1044,13.9
5922,2014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1063,14.3
5923,2013,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1132,15.3
5924,2012,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,973,13.5
5925,2011,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1031,14.6
5926,2010,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1175,16.9
5927,2009,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1191,17.4
5928,2008,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1318,19.5
5929,2007,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1098,16.5
5930,2006,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1129,17.4
5931,2005,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1317,20.7
5932,2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1136,18.2
5933,2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1365,22.1
5934,2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1360,22.3
5935,2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1184,19.7
